iden,year,name,profit,cumprofit,income,yield,cost,Ncost,disease,diseaseImpact,weedpenalty,newN,newseedbank
0.4,1,wheat,-16.224961433535526,45.820228472068038,572.92109322785734,1.6369174092224497,350.0,240.0,0.34885198041396476,0.071716231237180447,0.10807700962504319,0.0,304.62745108690154
0.55,2,sprayed pasture,-207.57499999999999,-161.75477152793195,0.0,2.3318080565108357,230.0,0.0,0.33666149078069146,0.0,0.22273064782972152,58.295201412770894,149.3788288728356
0.7,3,wheat,155.58238369746152,-6.1723878304704272,654.87323175379811,1.8710663764394231,350.0,123.40959717445821,0.1,0.044886685050806202,0.10954574368108916,0.0,435.8738926925802
0.35,4,wheat,-46.942141923427307,-53.114529753897735,532.36736437144918,1.5210496124898547,350.0,240.0,0.24044738380461084,0.061494166020806755,0.12907818470215904,0.0,972.6175666804809
0.85,5,sprayed pasture,-177.96961562499996,-231.08414537889769,0.0,2.1950457542188198,230.0,0.0,0.42726898711278666,0.0,0.2683180819270601,54.876143855470495,530.3743544687774
0.1,6,wheat,-122.55160524063596,-353.63575061953367,313.53167745912981,0.89580479274037095,350.0,130.247712289059,0.1,0.033781472869273431,0.13533437411182436,0.0,850.5547774448644
0.65,7,wheat,18.707214938348571,-334.92853568118511,616.78822260101254,1.7622520645743216,350.0,240.0,0.23163894493320855,0.05105597491162555,0.1558789090420778,0.0,2282.5485706681125
0.15,8,sprayed pasture,-152.58669919648432,-487.5152348776694,0.0,1.1524858683371391,230.0,0.0,0.31575369272322024,0.0,0.34379147233965035,28.812146708428475,828.0686668859768
0.75,9,wheat,64.169049092036929,-423.34618578563249,634.19103255080393,1.8119743787165825,350.0,182.37570658314306,0.1,0.025909460958551827,0.15446800416629358,0.0,2385.833907611237
0.05,0,wheat,-379.07171946327696,-379.07171946327696,210.82828053672307,0.60236651581920875,350.0,239.9,0.41190182604069919,0.10806284572192565,0.10256410256410253,0.0,69.9460250887574
0.25,1,wheat,-114.29704854931364,-493.36876801259064,469.68731731651195,1.3419637637614628,350.0,240.0,0.42630404870535032,0.067705130104497302,0.10397413446895931,0.0,145.835363053743
0.75,2,sprayed pasture,-207.57499999999999,-700.94376801259068,0.0,2.3668634505021489,230.0,0.0,0.36844176444986793,0.0,0.2110455164992836,59.171586262553724,78.96910810306308
0.7,3,wheat,161.60769210934802,-539.33607590324266,660.14808522015926,1.8861373863433122,350.0,121.65682747489255,0.1,0.042500256154098519,0.10461054311407281,0.0,231.61426224051166
0.45,4,wheat,6.2202444825195924,-533.11583142072311,597.6368284252203,1.7075337955006296,350.0,240.0,0.25820215910472916,0.076325015674454183,0.11524140275344252,0.0,566.4040410041134
0.85,5,sprayed pasture,-177.96961562499996,-711.08544704572307,0.0,2.2762304518844205,230.0,0.0,0.44691678279863306,0.0,0.2412565160385265,56.905761297110516,316.0973279698716
0.15,6,wheat,-69.876739160945689,-780.96218620666878,381.12996832396317,1.0889427666398948,350.0,126.18847740577897,0.1,0.038100746819833775,0.12101735179636053,0.0,568.1531081370543
0.2,7,wheat,-125.49814369620701,-906.46032990287574,410.29007415442516,1.172257354726929,350.0,240.0,0.21526975143443147,0.068347910296705228,0.1378103546009547,0.0,1079.3638063595079
0.6,8,sprayed pasture,-152.58669919648432,-1059.0470290993601,0.0,2.1746636857530079,230.0,0.0,0.35359196729000514,0.0,0.2751121047489973,54.366592143825201,518.9512675144981
0.9,9,wheat,98.063151423214464,-960.98387767614565,636.8610136760791,1.8196028962173689,350.0,131.2668157123496,0.1,0.044284843392234277,0.1345829143391981,0.0,1743.6398600567527
0.95,0,wheat,44.773025007689824,44.773025007689824,634.67302500768983,1.8133515000219711,350.0,239.9,0.3233632875923666,0.081549240248612348,0.10256410256410253,0.0,186.740365443787
0.75,1,wheat,55.592511785709675,100.3655367933995,648.51843345864177,1.8529098098818335,350.0,240.0,0.31741742521718669,0.051388635173232486,0.11214248216573341,0.0,563.1003075868443
0.25,2,sprayed pasture,-207.57499999999999,-107.20946320660049,0.0,1.6626129263768934,230.0,0.0,0.37906102648712403,0.0,0.24102821554645082,41.565323159422334,235.34362011382882
0.35,3,wheat,41.817254094569734,-65.392209112030756,555.64294061169301,1.5875512588905514,350.0,156.86935368115533,0.1,0.035501203290170716,0.11549797299278397,0.0,532.6050647380573
0.9,4,wheat,22.746118787450509,-42.646090324580243,617.92626672594656,1.7655036192169902,350.0,240.0,0.24293197002351588,0.071736289229856642,0.13548096754441874,0.0,1787.7691982722135
0.8,5,sprayed pasture,-177.96961562499996,-220.61570594958022,0.0,2.0484355259566271,230.0,0.0,0.27441637196312985,0.0,0.31718815801445754,51.210888148915679,907.9659795488716
0.85,6,wheat,99.036760660489563,-121.57894528909065,622.30527201212237,1.7780150628917781,350.0,137.57822370216866,0.1,0.038488816893511399,0.15945994269179486,0.0,2820.216226820037
0.05,7,wheat,-289.01836960364108,-410.59731489273173,176.1335615034354,0.50323874715267258,350.0,240.0,0.31413799154449945,0.091983940200839262,0.26352601135827813,0.0,3338.8118324272064
0.15,8,sprayed pasture,-152.58669919648432,-563.18401408921602,0.0,1.0639881485012761,230.0,0.0,0.36501795787103192,0.0,0.39418077430877574,26.599703712531902,1169.5279021799724
0.45,9,wheat,24.801098709076506,-538.38291538013948,576.15183721935955,1.6461481063410273,350.0,186.80059257493619,0.1,0.044569703259345179,0.17539765908172977,0.0,2681.48169499762
0.1,0,wheat,-279.08487625338,-279.08487625338,310.81512374662003,0.88804321070462866,350.0,239.9,0.38821118349155875,0.077129349943440229,0.10256410256410253,0.0,82.84432307692308
0.25,1,wheat,-112.4166917921867,-391.50156804556673,471.66664021875084,1.3476189720535738,350.0,240.0,0.41378510951450742,0.062825098911278993,0.10488358915890494,0.0,172.56942781539345
0.15,2,sprayed pasture,-207.57499999999999,-599.07656804556677,0.0,1.3821267152241978,230.0,0.0,0.41103852721985712,0.0,0.2130373467000375,34.553167880604946,68.20255157167875
0.65,3,wheat,125.13829628989237,-473.93827175567441,666.8488137240123,1.9052823249257496,350.0,170.89366423879011,0.1,0.033601020251270951,0.10385106092933638,0.0,193.46865761376105
0.4,4,wheat,-6.6228003096482153,-480.56107206532261,581.86893862429145,1.6624826817836897,350.0,240.0,0.21802785409524358,0.052404001481382391,0.11260851012467754,0.0,457.06876178015443
0.7,5,sprayed pasture,-177.96961562499996,-658.53068769032257,0.0,2.2991179217582767,230.0,0.0,0.38074826526399741,0.0,0.23362735941390778,57.477948043956914,237.3548302642199
0.95,6,wheat,131.03208374346181,-527.49860394686073,653.29676240904485,1.8665621783115567,350.0,125.04410391208617,0.1,0.040623974018215644,0.11563627732960524,0.0,874.2535131496828
0.5,7,wheat,18.438309613119966,-509.06029433374079,616.40315749460513,1.7611518785560145,350.0,240.0,0.22713128566355462,0.049980592056445887,0.15736081340204766,0.0,2117.743720302511
0.55,8,sprayed pasture,-152.58669919648432,-661.64699353022513,0.0,1.9945094526336953,230.0,0.0,0.2745775696082623,0.0,0.33516351578876824,49.862736315842383,949.5198613593782
0.6,9,wheat,78.968966100202309,-582.67802743002278,615.5724885908545,1.7587785388310129,350.0,140.27452736831523,0.1,0.045971060655576233,0.1620329767699875,0.0,2447.8563058881705
0.5,0,wheat,60.75226716126528,60.75226716126528,650.65226716126529,1.859006477603615,350.0,239.9,0.31446300874307215,0.058425290564402967,0.10256410256410253,0.0,128.34319526627218
0.2,1,wheat,-169.41653454599759,-108.66426738473231,411.66680574105516,1.1761908735458719,350.0,240.0,0.35055169361914229,0.096383722063207208,0.10807700962504319,0.0,251.34661143362584
0.75,2,sprayed pasture,-207.57499999999999,-316.23926738473233,0.0,2.3434541510480642,230.0,0.0,0.32889298158399605,0.0,0.2188486163173119,58.586353776201605,135.25398179781791
0.8,3,wheat,161.76501334832324,-154.47425403640909,661.50204194265234,1.890005834121864,350.0,122.82729244759679,0.1,0.036285535645369696,0.10856006344182867,0.0,425.3275914726827
0.35,4,wheat,-45.452840068829623,-199.92709410523872,534.1958363501451,1.5262738181432718,350.0,240.0,0.2327972824995326,0.059031189341154491,0.1283743706608078,0.0,949.7825785208275
0.05,5,sprayed pasture,-177.96961562499996,-377.89670973023868,0.0,0.75234257775097646,230.0,0.0,0.43287880004933749,0.0,0.26684814636711374,18.808564443774412,316.93722159446423
0.15,6,wheat,-125.88942832251159,-503.78613805275029,381.12614807136828,1.0889318516324809,350.0,202.38287111245117,0.1,0.038047960552433459,0.12107439518250229,0.0,569.6298765532965
0.9,7,wheat,17.263913001822054,-486.52222505092823,614.72145351306631,1.7563470100373324,350.0,240.0,0.24292944679907807,0.073952098612042591,0.1379068525284486,0.0,1907.0029364987709
0.65,8,sprayed pasture,-152.58669919648432,-639.10892424741257,0.0,2.0286165407727696,230.0,0.0,0.34036553419140908,0.0,0.3237944864090768,50.715413519319242,899.2930292669363
0.6,9,wheat,82.404333818692521,-556.70459042872005,619.31794090499125,1.7694798311571178,350.0,138.56917296136152,0.1,0.043717732429704427,0.15892091546787757,0.0,2326.3139045741154
0.85,0,wheat,38.941637999759536,38.941637999759536,628.84163799975954,1.7966903942850274,350.0,239.9,0.39794647175844733,0.089987982115375981,0.10256410256410253,0.0,165.13964698224854
0.35,1,wheat,-61.453155556033394,-22.511517556273859,525.31246783575432,1.5008927652450124,350.0,240.0,0.43887980981216873,0.093127335972972708,0.11064301767151863,0.0,375.59684246831966
0.75,2,sprayed pasture,-207.57499999999999,-230.08651755627386,0.0,2.316474201990995,230.0,0.0,0.37765983358657806,0.0,0.22784193266966846,57.911855049774871,200.6531014865372
0.9,3,wheat,152.76567190720627,-77.320845649067593,652.35465048619892,1.8638704299605684,350.0,124.17628990045026,0.1,0.044741036531756137,0.11310559314273061,0.0,689.9157538691461
0.65,4,wheat,28.04270493587385,-49.278140713193743,624.42908502651005,1.7840831000757429,350.0,240.0,0.22532979080138527,0.050752600383208384,0.1456949326401431,0.0,1872.1301018379863
0.55,5,sprayed pasture,-177.96961562499996,-227.24775633819371,0.0,2.0343732971541439,230.0,0.0,0.2696670185393556,0.0,0.32187556761528535,50.859332428853598,848.6888278712561
0.15,6,wheat,-90.164742840382601,-317.4124991785763,365.62355046217408,1.0446387156062116,350.0,138.28133514229279,0.1,0.039259585478690136,0.15576200806493123,0.0,1471.8444202503445
0.1,7,wheat,-214.01772466651892,-531.43022384509527,283.53244361477198,0.81009269604220568,350.0,240.0,0.28894801410326942,0.063699206956723139,0.19308182307384847,0.0,2222.3983843625138
0.6,8,sprayed pasture,-152.58669919648432,-684.01692304157962,0.0,1.9779944085313721,230.0,0.0,0.40073039844079217,0.0,0.3406685304895426,49.449860213284303,1012.0793765291801
0.25,9,wheat,-21.832286215997197,-705.84920925757683,456.459570864895,1.3041702024711286,350.0,141.10027957343141,0.1,0.026721144604004671,0.16587711445182696,0.0,1978.3567594412098
0.55,0,wheat,70.26429620113035,70.26429620113035,660.16429620113036,1.886183703431801,350.0,239.9,0.24714436969474263,0.044660202157918952,0.10256410256410253,0.0,132.804544852071
0.1,1,wheat,-269.99313507312769,-199.72883887199734,305.79669992302348,0.87370485692292421,350.0,240.0,0.41989368603547289,0.086098348172077191,0.10838891127314298,0.0,218.7862628155682
0.4,2,sprayed pasture,-207.57499999999999,-407.3038388719973,0.0,2.1124186364194397,230.0,0.0,0.40780397633741627,0.0,0.21645712800507644,52.810465910485995,100.78094615921935
0.9,3,wheat,147.80561375147434,-259.49822512052299,656.7722610660079,1.8764921744743082,350.0,134.37906817902802,0.1,0.045761104513805023,0.10614523005496967,0.0,349.08155872002294
0.35,4,wheat,-44.022382482794306,-303.52060760331727,535.95206300406619,1.5312916085830461,350.0,240.0,0.23356684962492122,0.061453300136149948,0.12325200450472451,0.0,783.6913014830003
0.65,5,sprayed pasture,-177.96961562499996,-481.49022322831723,0.0,2.2320715169186753,230.0,0.0,0.32442868918814211,0.0,0.2559761610271083,55.801787922966881,390.9137196985764
0.25,6,wheat,0.45150640253512042,-481.0387168257821,479.01064178902237,1.3686018336829211,350.0,128.39642415406624,0.1,0.025159810728978532,0.12606980616467822,0.0,796.8726583604417
0.05,7,wheat,-270.3781936905221,-751.41691051630414,202.82578604505088,0.57950224584300247,350.0,240.0,0.31290684992766327,0.091356127593836059,0.15250276250277572,0.0,1061.5980976518435
0.5,8,sprayed pasture,-152.58669919648432,-904.00360971278849,0.0,2.1780295639908345,230.0,0.0,0.3714649535288102,0.0,0.27399014533638855,54.450739099770864,489.78266454182597
0.2,9,wheat,-37.325457581027649,-941.32906729381614,421.87520956072575,1.2053577416020735,350.0,131.09852180045829,0.1,0.047731862526235257,0.1326581392191608,0.0,935.4524186906021
0.8,0,wheat,58.981956149246088,58.981956149246088,648.88195614924609,1.8539484461407032,350.0,239.9,0.24726287214675635,0.06098715065600771,0.10256410256410253,0.0,158.22323905325445
0.45,1,wheat,-4.3353132509309713,54.646642898315115,585.43651236744108,1.6726757496212603,350.0,240.0,0.37730876801453556,0.10034625158543829,0.11016182794579354,0.0,388.96878887723403
0.55,2,sprayed pasture,-207.57499999999999,-152.92835710168487,0.0,2.3136075710543786,230.0,0.0,0.34704351036956427,0.0,0.22879747631520708,57.840189276359467,189.85536481863994
0.2,3,wheat,-36.020661317173051,-188.94901841885792,432.30689502398548,1.2351625572113871,350.0,124.31962144728107,0.1,0.046501485928023431,0.11235830010001979,0.0,370.2092501971025
0.95,4,wheat,31.73419480595765,-157.21482361290026,628.96126617316645,1.7970321890661898,350.0,240.0,0.23460737027641693,0.06682080614366033,0.12467742681192517,0.0,1350.415122441461
0.65,5,sprayed pasture,-177.96961562499996,-335.18443923790022,0.0,2.1245709384922056,230.0,0.0,0.32766432401012968,0.0,0.2918096871692647,53.114273462305142,654.1675218156893
0.1,6,wheat,-127.47627132220106,-462.66071056010128,310.35602985011587,0.88673151385747395,350.0,133.77145307538973,0.1,0.034567841489306139,0.1433950975230508,0.0,1040.5201185742405
0.05,7,wheat,-272.67334662169628,-735.33405718179756,199.53918951925681,0.57011197005501946,350.0,240.0,0.32190937259033242,0.089852479831019891,0.16761309475963182,0.0,1365.1821154463985
0.75,8,sprayed pasture,-152.58669919648432,-887.92075637828191,0.0,2.1219080691270142,230.0,0.0,0.31297742183542765,0.0,0.2926973102909952,53.047701728175355,690.9901455298382
0.35,9,wheat,32.545151677062861,-855.375604701219,535.54312436279258,1.5301232124651216,350.0,133.90459654364929,0.1,0.037454585674236131,0.14576386166682664,0.0,1514.9961761075283
0.7,0,wheat,38.003407337266111,38.003407337266111,627.90340733726612,1.7940097352493318,350.0,239.9,0.36639774834656108,0.091345718510078902,0.10256410256410253,0.0,146.9609649704142
0.15,1,wheat,-212.65642897907085,-174.65302164180474,366.15112739045173,1.0461460782584335,350.0,240.0,0.39096368244529878,0.087982139310536042,0.10937717150888981,0.0,267.2563469283996
0.6,2,sprayed pasture,-207.57499999999999,-382.22802164180473,0.0,2.339964446410558,230.0,0.0,0.45800557441409567,0.0,0.2200118511964807,58.499111160263951,134.19939897206922
0.75,3,wheat,167.68488121145953,-214.5431404303452,668.58116967417629,1.9102319133547894,350.0,123.0017776794721,0.1,0.026052752017035042,0.10848638348606632,0.0,406.223169400927
0.35,4,wheat,-45.697475829749308,-260.2406162600945,533.89548781270946,1.5254156794648843,350.0,240.0,0.23432560930351012,0.060936956827569937,0.1270965240845513,0.0,908.33200941501
0.05,5,sprayed pasture,-177.96961562499996,-438.21023188509446,0.0,0.75509622293030676,230.0,0.0,0.42676361966898768,0.0,0.26416474105791476,18.877405573257668,303.5498729377888
0.55,6,wheat,78.643591537355618,-359.56664034773883,659.22989721489807,1.8835139920425659,350.0,202.24518885348465,0.1,0.026928887812249159,0.12016427891806336,0.0,791.6346841127014
0.25,7,wheat,-93.334851990251323,-452.90149233799013,456.34703242640302,1.3038486640754372,350.0,240.0,0.23310586883199072,0.042690369783205853,0.15217189199690306,0.0,1570.267833164186
0.2,8,sprayed pasture,-152.58669919648432,-605.48819153447448,0.0,1.3834886371685786,230.0,0.0,0.30700994863091408,0.0,0.3047986260831803,34.587215929214466,607.822571892028
0.4,9,wheat,34.109252894899413,-571.37893863957504,574.94581382304443,1.6427023252086985,350.0,170.82556814157107,0.1,0.033412212471695575,0.14039503377293416,0.0,1394.8201840481797
0.5,0,wheat,61.383649843132133,61.383649843132133,651.28364984313214,1.8608104281232347,350.0,239.9,0.31637163143880936,0.057511601340180116,0.10256410256410253,0.0,128.34319526627218
0.55,1,wheat,56.947107287712129,118.33075713084426,649.94432346074962,1.8569837813164276,350.0,240.0,0.32019190064183345,0.053636304848284119,0.10807700962504319,0.0,338.95479512918774
0.1,2,sprayed pasture,-207.57499999999999,-89.244242869155727,0.0,1.1328480082047785,230.0,0.0,0.45925877452734731,0.0,0.22521135920100277,28.321200205119464,125.98519203752669
0.15,3,wheat,-125.82516545540645,-215.06940832456218,386.60131971758557,1.1045751991931017,350.0,183.35759958976107,0.1,0.038625808992295091,0.10791206885698323,0.0,229.4462305164285
0.05,4,wheat,-307.75906697978678,-522.82847530434901,212.15260229152713,0.60615029226150607,350.0,240.0,0.32021739911562419,0.089753210981403361,0.11509217931179527,0.0,317.1368497305705
0.25,5,sprayed pasture,-177.96961562499996,-700.79809092934897,0.0,1.7007114460510695,230.0,0.0,0.38252937248503605,0.0,0.2236364937551617,42.517786151276738,134.12882716870058
0.75,6,wheat,120.64526552935703,-580.15282539999191,669.08712727828447,1.9116775065093841,350.0,154.96442769744652,0.1,0.025321095642203389,0.10848145245006069,0.0,406.01164501372534
0.35,7,wheat,-39.467857563608696,-619.62068296360064,533.48310224245813,1.5242374349784518,350.0,240.0,0.23721270792490712,0.061677528591754113,0.1270823547799832,0.0,907.8724506409724
0.45,8,sprayed pasture,-152.58669919648432,-772.20738216008499,0.0,2.0966315961337672,230.0,0.0,0.35942267814316398,0.0,0.2641348802798301,52.415789903344177,413.0136063252547
0.65,9,wheat,104.28210952193695,-667.92527263814804,650.63007380676538,1.8589430680193295,350.0,135.16842019331165,0.1,0.031491507923275555,0.12755114824534786,0.0,1142.7865780154443
0.4,0,wheat,-8.1244232876995568,-8.1244232876995568,581.77557671230045,1.6622159334637154,350.0,239.9,0.28879640561817882,0.063160159691051834,0.10256410256410253,0.0,119.34862355029586
0.8,1,wheat,47.110956768847259,38.986533481147703,639.59048080931291,1.8274013737408941,350.0,240.0,0.30276636964472281,0.06936902369196081,0.10744751764086824,0.0,375.7492801675528
0.9,2,sprayed pasture,-207.57499999999999,-168.58846651885227,0.0,2.3164414829038669,230.0,0.0,0.36907841666288987,0.0,0.22785283903204445,57.91103707259667,219.75470808851173
0.15,3,wheat,-77.183888630739531,-245.77235514959182,384.15443714713552,1.0975841061346729,350.0,124.17792585480666,0.1,0.037685445673281581,0.11442450568269602,0.0,397.619913290705
0.05,4,wheat,-309.92596867131499,-555.69832382090681,209.49221547248408,0.59854918706424021,350.0,240.0,0.30960336733126376,0.089408325721937978,0.12651984963556895,0.0,543.5134434005596
0.45,5,sprayed pasture,-177.96961562499996,-733.66793944590677,0.0,2.1663317834705147,230.0,0.0,0.40199762436581632,0.0,0.23967186217323766,54.158294586762864,251.86379975110674
0.75,6,wheat,132.73759817162619,-600.93034127428064,662.25620705031542,1.8921605915723299,350.0,131.68341082647427,0.1,0.026369861141523492,0.11663273162679066,0.0,755.8884892275914
0.95,7,wheat,15.058993590969845,-585.87134768331077,611.56406893231178,1.7473259112351764,350.0,240.0,0.2285391353918291,0.065703369727237559,0.1499069729818353,0.0,2682.1447565611397
0.5,8,sprayed pasture,-152.58669919648432,-738.45804687979512,0.0,1.9085701131377542,230.0,0.0,0.32494959751324837,0.0,0.36380996228741525,47.714252828443854,1150.716309890035
0.55,9,wheat,78.363511303710467,-660.0945355760847,618.90879651996295,1.7683108471998941,350.0,144.57149434311231,0.1,0.026583473377540755,0.17427161360505672,0.0,2830.5811296750458
0.9,0,wheat,40.827693585347532,40.827693585347532,630.72769358534754,1.8020791245295644,350.0,239.9,0.32639761831627839,0.087258625238272575,0.10256410256410253,0.0,173.8420674556213
0.5,1,wheat,44.33146077781894,85.159154363166465,636.66469555559888,1.819041987301711,350.0,240.0,0.38406689946989253,0.069665090527663925,0.1112477253763533,0.0,442.24762107739474
0.6,2,sprayed pasture,-207.57499999999999,-122.41584563683352,0.0,2.3022559472834505,230.0,0.0,0.45825290876083402,0.0,0.23258135090551646,57.556398682086261,219.91577984509016
0.7,3,wheat,152.30218423530843,29.886338598474907,652.52497401393907,1.8643570686112545,350.0,124.88720263582748,0.1,0.043056562242939481,0.11443561055896756,0.0,638.4120379318844
0.65,4,wheat,29.363131333849385,59.249469932324288,626.05022224672848,1.7887149207049384,350.0,240.0,0.22894863674415961,0.051969510021728005,0.14237754452106555,0.0,1738.6027421341598
0.75,5,sprayed pasture,-177.96961562499996,-118.72014569267567,0.0,2.05672117657048,230.0,0.0,0.26747713615498103,0.0,0.3144262744765066,51.418029414262001,863.6458456369585
0.8,6,wheat,101.51437344399569,-17.205772248679978,625.26146984599961,1.7864613424171416,350.0,137.16394117147598,0.1,0.037085140268291822,0.1566981496753166,0.0,2578.540684708039
0.15,7,wheat,-190.04010934159501,-207.24588159027499,317.86773611460859,0.90819353175602457,350.0,240.0,0.2142609073385732,0.057510382373706384,0.25181901795802386,0.0,4021.7236552156614
0.05,8,sprayed pasture,-152.58669919648432,-359.83258078675931,0.0,0.59227265189248246,230.0,0.0,0.4120246474314242,0.0,0.422835015015239,14.806816297312061,1227.6286819296242
0.35,9,wheat,-28.995557821631746,-388.82813860839104,514.37988588514486,1.4696568168146995,350.0,210.38636740537589,0.1,0.038233851100112223,0.17885621125192097,0.0,2596.818555693708
0.4,0,wheat,-7.2876152598041983,-7.2876152598041983,582.61238474019581,1.6646068135434164,350.0,239.9,0.28807356692078556,0.061812638188597405,0.10256410256410253,0.0,119.34862355029586
0.8,1,wheat,47.276666115586963,39.989050855782764,639.76491170061786,1.827899747716051,350.0,240.0,0.29825486505262833,0.069115219428851821,0.10744751764086824,0.0,375.7492801675528
0.75,2,sprayed pasture,-207.57499999999999,-167.58594914421724,0.0,2.3164414829038669,230.0,0.0,0.30845262986137162,0.0,0.22785283903204445,57.91103707259667,200.73276364363
0.45,3,wheat,125.69265797234198,-41.893291171875262,620.77965552075443,1.7736561586307269,350.0,124.17792585480666,0.1,0.042861296678595069,0.11311110174975259,0.0,491.9697640417927
0.15,4,wheat,-180.48625020186003,-222.37954137373529,368.41023294559119,1.052600665558832,350.0,240.0,0.21212391039895129,0.057566777518948259,0.13280275821151488,0.0,873.7291172015425
0.65,5,sprayed pasture,-177.96961562499996,-400.34915699873522,0.0,2.2142713575834216,230.0,0.0,0.32234166445250406,0.0,0.26190954747219275,55.35678393958554,433.74351914952734
0.9,6,wheat,119.63223223943734,-280.71692475929785,642.03102740907514,1.8343743640259289,350.0,129.28643212082892,0.1,0.042772254229065512,0.12893610450963078,0.0,1466.290903012128
0.05,7,wheat,-277.51892005189598,-558.23584481119383,192.60046025861999,0.55028702931034279,350.0,240.0,0.31269020974550626,0.094130741686057312,0.1927638086324298,0.0,1874.5343076526644
0.35,8,sprayed pasture,-152.58669919648432,-710.82254400767818,0.0,1.720482430413687,230.0,0.0,0.38695681994497538,0.0,0.32200821134203106,43.012060760342173,779.5488605152382
0.55,9,wheat,83.519802234710269,-627.30274177296792,636.4945305335948,1.8185558015245566,350.0,153.97587847931567,0.1,0.02589729881680846,0.15140747231661977,0.0,1966.3472962919543
0.75,0,wheat,70.497615687873775,70.497615687873775,660.39761568787378,1.8868503305367821,350.0,239.9,0.25575372494075904,0.044322559857993861,0.10256410256410253,0.0,152.28957692307694
0.85,1,wheat,27.147843057009219,97.645458744883001,618.57667690211497,1.7673619340060427,350.0,240.0,0.43729027011814192,0.097618572706253084,0.10974859483937316,0.0,499.19811993925305
0.7,2,sprayed pasture,-207.57499999999999,-109.92954125511699,0.0,2.2902445650184049,230.0,0.0,0.49421788194027139,0.0,0.23658514499386496,57.256114125460122,258.61734513189606
0.4,3,wheat,98.809494018005083,-11.120047237111905,590.7343021680972,1.6878122919088492,350.0,125.48777174907976,0.1,0.033076967998853124,0.1170957895378606,0.0,608.1542108410872
0.95,4,wheat,22.949435339766929,11.829388102655024,618.17588611476822,1.7662168174707662,350.0,240.0,0.24136222980258193,0.066029190194940593,0.14041657651951334,0.0,2180.667397215806
0.35,5,sprayed pasture,-177.96961562499996,-166.14022752234493,0.0,1.6786722665099034,230.0,0.0,0.34569746701424864,0.0,0.3384843736719151,41.966806662747587,895.4189092873764
0.5,6,wheat,89.696999243189609,-76.443228279155321,628.08786505991623,1.7945367573140463,350.0,156.06638667450483,0.1,0.030453997722274303,0.1586799139643268,0.0,2165.89849957077
0.55,7,wheat,-13.331937380196718,-89.775165659352041,570.90902855286288,1.6311686530081797,350.0,240.0,0.18954450655114546,0.035906094612365255,0.23094597665381178,0.0,4991.826525113733
0.45,8,sprayed pasture,-152.58669919648432,-242.36186485583636,0.0,1.5409285145198892,230.0,0.0,0.31868819747001725,0.0,0.4591727283379846,38.523212862997234,1933.6240429701852
0.9,9,wheat,39.055729035664356,-203.30613582017202,574.92226227758488,1.6426350350788139,350.0,162.95357427400552,0.1,0.044375387991065371,0.21867616291028813,0.0,5903.11642270401
0.25,0,wheat,-110.52337720189641,-110.52337720189641,479.3766227981036,1.3696474937088674,350.0,239.9,0.30510307673883413,0.049967588858173956,0.10256410256410253,0.0,104.39681360946746
0.9,1,wheat,29.179968257250014,-81.343408944646399,620.71575606026317,1.7734735887436091,350.0,240.0,0.38691916427105155,0.097892145871191133,0.10639913528042677,0.0,361.5092898190064
0.35,2,sprayed pasture,-207.57499999999999,-288.91840894464639,0.0,1.9620013080483347,230.0,0.0,0.42114608647687818,0.0,0.22683268792630695,49.050032701208366,161.29285587455607
0.1,3,wheat,-145.25994905312928,-434.17835799777566,322.4758797171292,0.92135965633465489,350.0,141.89993459758327,0.1,0.034099019044927022,0.11037545219575884,0.0,265.1986188154327
0.2,4,wheat,-139.4882153808646,-573.66657337864024,418.74506441066029,1.1964144697447436,350.0,240.0,0.21042014796222605,0.070983430695509872,0.11754656880179815,0.0,514.4125576905938
0.8,5,sprayed pasture,-177.96961562499996,-751.6361890036402,0.0,2.2870568849499837,230.0,0.0,0.25987209901466551,0.0,0.2376477050166721,57.176422123749596,279.7071517699778
0.75,6,wheat,135.9927461792239,-615.6434428244163,660.64817115426001,1.8875662032978857,350.0,125.64715575250081,0.1,0.02663380287162706,0.11853869551469587,0.0,837.7608778065814
0.65,7,wheat,17.725208734991458,-597.9182340894248,615.38201644698051,1.7582343327056587,350.0,240.0,0.23271116738421344,0.054118346119236618,0.15507672584813303,0.0,2250.1921555925983
0.15,8,sprayed pasture,-152.58669919648432,-750.50493328590915,0.0,1.1554297956081252,230.0,0.0,0.30618030847686817,0.0,0.34211524338699495,28.885744890203132,817.2659874112098
0.4,9,wheat,21.176553417604605,-729.32837986830452,565.82878511212846,1.6166536717489386,350.0,182.22851021959374,0.1,0.033683444806012104,0.1537885048062002,0.0,1848.7726152412008
0.95,0,wheat,45.357580191143455,45.357580191143455,635.25758019114346,1.8150216576889813,350.0,239.9,0.31703636229534637,0.080703316235451114,0.10256410256410253,0.0,186.740365443787
0.15,1,wheat,-211.46270154018598,-166.10512134904252,367.4076825892779,1.0497362359693654,350.0,240.0,0.36559874436312562,0.082001973600443367,0.11214248216573341,0.0,338.65884767056855
0.55,2,sprayed pasture,-207.57499999999999,-373.68012134904251,0.0,2.3244298804972572,230.0,0.0,0.33963878248835827,0.0,0.22519003983424757,58.110747012431432,165.75551003172066
0.8,3,wheat,159.61399775206573,-214.06612359697678,659.94441675171186,1.8855554764334626,350.0,123.77850597513714,0.1,0.036256579434094056,0.11068583938777898,0.0,520.0805493817641
